Latitude,Longitude,Flux_10MeV,Flux_30MeV
-77.0,6.0,0.0,0.0
-77.0,9.0,0.0,0.0
-77.0,12.0,0.0,0.0
-77.0,15.0,0.0,0.0
-77.0,18.0,0.0,0.0
-77.0,21.0,0.0,0.0
-77.0,24.0,0.0,0.0
-77.0,27.0,0.0,0.0
-77.0,30.0,0.0,0.0
-77.0,33.0,0.0,0.0
-77.0,36.0,0.0,0.0
-77.0,39.0,0.0,0.0
-77.0,42.0,0.0,0.0
-77.0,45.0,0.0,0.0
-77.0,48.0,0.0,0.0
-77.0,51.0,0.0,0.0
-77.0,54.0,0.0,0.0
-77.0,57.0,0.0,0.0
-77.0,60.0,0.0,0.0
-77.0,63.0,0.0,0.0
-77.0,66.0,0.0,0.0
-77.0,69.0,0.0,0.0
-77.0,72.0,0.0,0.0
-77.0,75.0,0.0,0.0
-77.0,78.0,0.0,0.0
-77.0,81.0,0.0,0.0
-77.0,84.0,0.0,0.0
-77.0,87.0,0.0,0.0
-77.0,90.0,0.0,0.0
-77.0,93.0,0.0,0.0
-77.0,96.0,0.0,0.0
-77.0,99.0,0.0,0.0
-77.0,102.0,0.0,0.0
-77.0,105.0,0.0,0.0
-77.0,108.0,0.0,0.0
-77.0,111.0,0.0,0.0
-77.0,114.0,0.0,0.0
-77.0,117.0,0.0,0.0
-77.0,120.0,0.0,0.0
-77.0,123.0,0.0,0.0
-77.0,126.0,0.0,0.0
-77.0,129.0,0.0,0.0
-77.0,132.0,0.0,0.0
-77.0,135.0,0.0,0.0
-77.0,138.0,0.0,0.0
-77.0,141.0,0.0,0.0
-77.0,144.0,0.0,0.0
-77.0,147.0,0.0,0.0
-77.0,150.0,0.0,0.0
-77.0,153.0,0.0,0.0
-77.0,156.0,0.0,0.0
-77.0,159.0,0.0,0.0
-77.0,162.0,0.0,0.0
-77.0,165.0,0.0,0.0
-77.0,168.0,0.0,0.0
-77.0,171.0,0.0,0.0
-77.0,174.0,0.0,0.0
-77.0,177.0,0.0,0.0
-77.0,180.0,0.0,0.0
-75.0,-180.0,0.0,0.0
-75.0,-177.0,0.0,0.0
-75.0,-174.0,0.0,0.0
-75.0,-171.0,0.0,0.0
-75.0,-168.0,0.0,0.0
-75.0,-165.0,0.0,0.0
-75.0,-162.0,0.0,0.0
-75.0,-159.0,0.0,0.0
-75.0,-156.0,0.0,0.0
-75.0,-153.0,0.0,0.0
-75.0,-150.0,0.0,0.0
-75.0,-147.0,0.0,0.0
-75.0,-144.0,0.0,0.0
-75.0,-141.0,0.0,0.0
-75.0,-138.0,0.0,0.0
-75.0,-135.0,0.0,0.0
-75.0,-132.0,0.0,0.0
-75.0,-129.0,0.0,0.0
-75.0,-126.0,0.0,0.0
-75.0,-123.0,0.0,0.0
-75.0,-120.0,0.0,0.0
-75.0,-117.0,0.0,0.0
-75.0,-114.0,0.0,0.0
-75.0,-111.0,0.0,0.0
-75.0,-108.0,0.0,0.0
-75.0,-105.0,0.0,0.0
-75.0,-102.0,0.0,0.0
-75.0,-99.0,0.0,0.0
-75.0,-96.0,0.0,0.0
-75.0,-93.0,0.0,0.0
-75.0,-90.0,0.0,0.0
-75.0,-87.0,0.0,0.0
-75.0,-84.0,0.0,0.0
-75.0,-81.0,0.0,0.0
-75.0,-78.0,0.0,0.0
-75.0,-75.0,0.0,0.0
-75.0,-72.0,0.0,0.0
-75.0,-69.0,0.0,0.0
-75.0,-66.0,0.0,0.0
-75.0,-63.0,0.0,0.0
-75.0,-60.0,0.0,0.0
-75.0,-57.0,0.0,0.0
-75.0,-54.0,0.0,0.0
-75.0,-51.0,0.0,0.0
-75.0,-48.0,0.0,0.0
-75.0,-45.0,0.0,0.0
-75.0,-42.0,0.0,0.0
-75.0,-39.0,0.0,0.0
-75.0,-36.0,0.0,0.0
-75.0,-33.0,0.0,0.0
-75.0,-30.0,0.0,0.0
-75.0,-27.0,0.0,0.0
-75.0,-24.0,0.0,0.0
-75.0,-21.0,0.0,0.0
-75.0,-18.0,0.0,0.0
-75.0,-15.0,0.0,0.0
-75.0,-12.0,0.0,0.0
-75.0,-9.0,0.0,0.0
-75.0,-6.0,0.0,0.0
-75.0,-3.0,0.0,0.0
-75.0,0.0,0.0,0.0
-75.0,3.0,0.0,0.0
-75.0,6.0,0.0,0.0
-75.0,9.0,0.0,0.0
-75.0,12.0,0.0,0.0
-75.0,15.0,0.0,0.0
-75.0,18.0,0.0,0.0
-75.0,21.0,0.0,0.0
-75.0,24.0,0.0,0.0
-75.0,27.0,0.0,0.0
-75.0,30.0,0.0,0.0
-75.0,33.0,0.0,0.0
-75.0,36.0,0.0,0.0
-75.0,39.0,0.0,0.0
-75.0,42.0,0.0,0.0
-75.0,45.0,0.0,0.0
-75.0,48.0,0.0,0.0
-75.0,51.0,0.0,0.0
-75.0,54.0,0.0,0.0
-75.0,57.0,0.0,0.0
-75.0,60.0,0.0,0.0
-75.0,63.0,0.0,0.0
-75.0,66.0,0.0,0.0
-75.0,69.0,0.0,0.0
-75.0,72.0,0.0,0.0
-75.0,75.0,0.0,0.0
-75.0,78.0,0.0,0.0
-75.0,81.0,0.0,0.0
-75.0,84.0,0.0,0.0
-75.0,87.0,0.0,0.0
-75.0,90.0,0.0,0.0
-75.0,93.0,0.0,0.0
-75.0,96.0,0.0,0.0
-75.0,99.0,0.0,0.0
-75.0,102.0,0.0,0.0
-75.0,105.0,0.0,0.0
-75.0,108.0,0.0,0.0
-75.0,111.0,0.0,0.0
-75.0,114.0,0.0,0.0
-75.0,117.0,0.0,0.0
-75.0,120.0,0.0,0.0
-75.0,123.0,0.0,0.0
-75.0,126.0,0.0,0.0
-75.0,129.0,0.0,0.0
-75.0,132.0,0.0,0.0
-75.0,135.0,0.0,0.0
-75.0,138.0,0.0,0.0
-75.0,141.0,0.0,0.0
-75.0,144.0,0.0,0.0
-75.0,147.0,0.0,0.0
-75.0,150.0,0.0,0.0
-75.0,153.0,0.0,0.0
-75.0,156.0,0.0,0.0
-75.0,159.0,0.0,0.0
-75.0,162.0,0.0,0.0
-75.0,165.0,0.0,0.0
-75.0,168.0,0.0,0.0
-75.0,171.0,0.0,0.0
-75.0,174.0,0.0,0.0
-75.0,177.0,0.0,0.0
-75.0,180.0,0.0,0.0
-73.0,-180.0,0.0,0.0
-73.0,-177.0,0.0,0.0
-73.0,-174.0,0.0,0.0
-73.0,-171.0,0.0,0.0
-73.0,-168.0,0.0,0.0
-73.0,-165.0,0.0,0.0
-73.0,-162.0,0.0,0.0
-73.0,-159.0,0.0,0.0
-73.0,-156.0,0.0,0.0
-73.0,-153.0,0.0,0.0
-73.0,-150.0,0.0,0.0
-73.0,-147.0,0.0,0.0
-73.0,-144.0,0.0,0.0
-73.0,-141.0,0.0,0.0
-73.0,-138.0,0.0,0.0
-73.0,-135.0,0.0,0.0
-73.0,-132.0,0.0,0.0
-73.0,-129.0,0.0,0.0
-73.0,-126.0,0.0,0.0
-73.0,-123.0,0.0,0.0
-73.0,-120.0,0.0,0.0
-73.0,-117.0,0.0,0.0
-73.0,-114.0,0.0,0.0
-73.0,-111.0,0.0,0.0
-73.0,-108.0,0.0,0.0
-73.0,-105.0,0.0,0.0
-73.0,-102.0,0.0,0.0
-73.0,-99.0,0.0,0.0
-73.0,-96.0,0.0,0.0
-73.0,-93.0,0.0,0.0
-73.0,-90.0,0.0,0.0
-73.0,-87.0,0.0,0.0
-73.0,-84.0,0.0,0.0
-73.0,-81.0,0.0,0.0
-73.0,-78.0,0.0,0.0
-73.0,-75.0,0.0,0.0
-73.0,-72.0,0.0,0.0
-73.0,-69.0,0.0,0.0
-73.0,-66.0,0.0,0.0
-73.0,-63.0,0.0,0.0
-73.0,-60.0,0.0,0.0
-73.0,-57.0,0.0,0.0
-73.0,-54.0,0.0,0.0
-73.0,-51.0,0.0,0.0
-73.0,-48.0,0.0,0.0
-73.0,-45.0,0.0,0.0
-73.0,-42.0,0.0,0.0
-73.0,-39.0,0.0,0.0
-73.0,-36.0,0.0,0.0
-73.0,-33.0,0.0,0.0
-73.0,-30.0,0.0,0.0
-73.0,-27.0,0.0,0.0
-73.0,-24.0,0.0,0.0
-73.0,-21.0,0.0,0.0
-73.0,-18.0,0.0,0.0
-73.0,-15.0,0.0,0.0
-73.0,-12.0,0.0,0.0
-73.0,-9.0,0.0,0.0
-73.0,-6.0,0.0,0.0
-73.0,-3.0,0.0,0.0
-73.0,0.0,0.0,0.0
-73.0,3.0,0.0,0.0
-73.0,6.0,0.0,0.0
-73.0,9.0,0.0,0.0
-73.0,12.0,0.0,0.0
-73.0,15.0,0.0,0.0
-73.0,18.0,0.0,0.0
-73.0,21.0,0.0,0.0
-73.0,24.0,0.0,0.0
-73.0,27.0,0.0,0.0
-73.0,30.0,0.0,0.0
-73.0,33.0,0.0,0.0
-73.0,36.0,0.0,0.0
-73.0,39.0,0.0,0.0
-73.0,42.0,0.0,0.0
-73.0,45.0,0.0,0.0
-73.0,48.0,0.0,0.0
-73.0,51.0,0.0,0.0
-73.0,54.0,0.0,0.0
-73.0,57.0,0.0,0.0
-73.0,60.0,0.0,0.0
-73.0,63.0,0.0,0.0
-73.0,66.0,0.0,0.0
-73.0,69.0,0.0,0.0
-73.0,72.0,0.0,0.0
-73.0,75.0,0.0,0.0
-73.0,78.0,0.0,0.0
-73.0,81.0,0.0,0.0
-73.0,84.0,0.0,0.0
-73.0,87.0,0.0,0.0
-73.0,90.0,0.0,0.0
-73.0,93.0,0.0,0.0
-73.0,96.0,0.0,0.0
-73.0,99.0,0.0,0.0
-73.0,102.0,0.0,0.0
-73.0,105.0,0.0,0.0
-73.0,108.0,0.0,0.0
-73.0,111.0,0.0,0.0
-73.0,114.0,0.0,0.0
-73.0,117.0,0.0,0.0
-73.0,120.0,0.0,0.0
-73.0,123.0,0.0,0.0
-73.0,126.0,0.0,0.0
-73.0,129.0,0.0,0.0
-73.0,132.0,0.0,0.0
-73.0,135.0,0.0,0.0
-73.0,138.0,0.0,0.0
-73.0,141.0,0.0,0.0
-73.0,144.0,0.0,0.0
-73.0,147.0,0.0,0.0
-73.0,150.0,0.0,0.0
-73.0,153.0,0.0,0.0
-73.0,156.0,0.0,0.0
-73.0,159.0,0.0,0.0
-73.0,162.0,0.0,0.0
-73.0,165.0,0.0,0.0
-73.0,168.0,0.0,0.0
-73.0,171.0,0.0,0.0
-73.0,174.0,0.0,0.0
-73.0,177.0,0.0,0.0
-73.0,180.0,0.0,0.0
-71.0,-180.0,0.0,0.0
-71.0,-177.0,0.0,0.0
-71.0,-174.0,0.0,0.0
-71.0,-171.0,0.0,0.0
-71.0,-168.0,0.0,0.0
-71.0,-165.0,0.0,0.0
-71.0,-162.0,0.0,0.0
-71.0,-159.0,0.0,0.0
-71.0,-156.0,0.0,0.0
-71.0,-153.0,0.0,0.0
-71.0,-150.0,0.0,0.0
-71.0,-147.0,0.0,0.0
-71.0,-144.0,0.0,0.0
-71.0,-141.0,0.0,0.0
-71.0,-138.0,0.0,0.0
-71.0,-135.0,0.0,0.0
-71.0,-132.0,0.0,0.0
-71.0,-129.0,0.0,0.0
-71.0,-126.0,0.0,0.0
-71.0,-123.0,0.0,0.0
-71.0,-120.0,0.0,0.0
-71.0,-117.0,0.0,0.0
-71.0,-114.0,0.0,0.0
-71.0,-111.0,0.0,0.0
-71.0,-108.0,0.0,0.0
-71.0,-105.0,0.0,0.0
-71.0,-102.0,0.0,0.0
-71.0,-99.0,0.0,0.0
-71.0,-96.0,0.0,0.0
-71.0,-93.0,0.0,0.0
-71.0,-90.0,0.0,0.0
-71.0,-87.0,0.0,0.0
-71.0,-84.0,0.0,0.0
-71.0,-81.0,0.0,0.0
-71.0,-78.0,0.0,0.0
-71.0,-75.0,0.0,0.0
-71.0,-72.0,0.0,0.0
-71.0,-69.0,0.0,0.0
-71.0,-66.0,0.0,0.0
-71.0,-63.0,0.0,0.0
-71.0,-60.0,0.0,0.0
-71.0,-57.0,0.0,0.0
-71.0,-54.0,0.0,0.0
-71.0,-51.0,0.0,0.0
-71.0,-48.0,0.0,0.0
-71.0,-45.0,0.0,0.0
-71.0,-42.0,0.0,0.0
-71.0,-39.0,0.0,0.0
-71.0,-36.0,0.0,0.0
-71.0,-33.0,0.0,0.0
-71.0,-30.0,0.0,0.0
-71.0,-27.0,0.0,0.0
-71.0,-24.0,0.0,0.0
-71.0,-21.0,0.0,0.0
-71.0,-18.0,0.0,0.0
-71.0,-15.0,0.0,0.0
-71.0,-12.0,0.0,0.0
-71.0,-9.0,0.0,0.0
-71.0,-6.0,0.0,0.0
-71.0,-3.0,0.0,0.0
-71.0,0.0,0.0,0.0
-71.0,3.0,0.0,0.0
-71.0,6.0,0.0,0.0
-71.0,9.0,0.0,0.0
-71.0,12.0,0.0,0.0
-71.0,15.0,0.0,0.0
-71.0,18.0,0.0,0.0
-71.0,21.0,0.0,0.0
-71.0,24.0,0.0,0.0
-71.0,27.0,0.0,0.0
-71.0,30.0,0.0,0.0
-71.0,33.0,0.0,0.0
-71.0,36.0,0.0,0.0
-71.0,39.0,0.0,0.0
-71.0,42.0,0.0,0.0
-71.0,45.0,0.0,0.0
-71.0,48.0,0.0,0.0
-71.0,51.0,0.0,0.0
-71.0,54.0,0.0,0.0
-71.0,57.0,0.0,0.0
-71.0,60.0,0.0,0.0
-71.0,63.0,0.0,0.0
-71.0,66.0,0.0,0.0
-71.0,69.0,0.0,0.0
-71.0,72.0,0.0,0.0
-71.0,75.0,0.0,0.0
-71.0,78.0,0.0,0.0
-71.0,81.0,0.0,0.0
-71.0,84.0,0.0,0.0
-71.0,87.0,0.0,0.0
-71.0,90.0,0.0,0.0
-71.0,93.0,0.0,0.0
-71.0,96.0,0.0,0.0
-71.0,99.0,0.0,0.0
-71.0,102.0,0.0,0.0
-71.0,105.0,0.0,0.0
-71.0,108.0,0.0,0.0
-71.0,111.0,0.0,0.0
-71.0,114.0,0.0,0.0
-71.0,117.0,0.0,0.0
-71.0,120.0,0.0,0.0
-71.0,123.0,0.0,0.0
-71.0,126.0,0.0,0.0
-71.0,129.0,0.0,0.0
-71.0,132.0,0.0,0.0
-71.0,135.0,0.0,0.0
-71.0,138.0,0.0,0.0
-71.0,141.0,0.0,0.0
-71.0,144.0,0.0,0.0
-71.0,147.0,0.0,0.0
-71.0,150.0,0.0,0.0
-71.0,153.0,0.0,0.0
-71.0,156.0,0.0,0.0
-71.0,159.0,0.0,0.0
-71.0,162.0,0.0,0.0
-71.0,165.0,0.0,0.0
-71.0,168.0,0.0,0.0
-71.0,171.0,0.0,0.0
-71.0,174.0,0.0,0.0
-71.0,177.0,0.0,0.0
-71.0,180.0,0.0,0.0
-69.0,-180.0,0.0,0.0
-69.0,-177.0,0.0,0.0
-69.0,-174.0,0.0,0.0
-69.0,-171.0,0.0,0.0
-69.0,-168.0,0.0,0.0
-69.0,-165.0,0.0,0.0
-69.0,-162.0,0.0,0.0
-69.0,-159.0,0.0,0.0
-69.0,-156.0,0.0,0.0
-69.0,-153.0,0.0,0.0
-69.0,-150.0,0.0,0.0
-69.0,-147.0,0.0,0.0
-69.0,-144.0,0.0,0.0
-69.0,-141.0,0.0,0.0
-69.0,-138.0,0.0,0.0
-69.0,-135.0,0.0,0.0
-69.0,-132.0,0.0,0.0
-69.0,-129.0,0.0,0.0
-69.0,-126.0,0.0,0.0
-69.0,-123.0,0.0,0.0
-69.0,-120.0,0.0,0.0
-69.0,-117.0,0.0,0.0
-69.0,-114.0,0.0,0.0
-69.0,-111.0,0.0,0.0
-69.0,-108.0,0.0,0.0
-69.0,-105.0,0.0,0.0
-69.0,-102.0,0.0,0.0
-69.0,-99.0,0.0,0.0
-69.0,-96.0,0.0,0.0
-69.0,-93.0,0.0,0.0
-69.0,-90.0,0.0,0.0
-69.0,-87.0,0.0,0.0
-69.0,-84.0,0.0,0.0
-69.0,-81.0,0.0,0.0
-69.0,-78.0,0.0,0.0
-69.0,-75.0,0.0,0.0
-69.0,-72.0,0.0,0.0
-69.0,-69.0,0.0,0.0
-69.0,-66.0,0.0,0.0
-69.0,-63.0,0.0,0.0
-69.0,-60.0,0.0,0.0
-69.0,-57.0,0.0,0.0
-69.0,-54.0,0.0,0.0
-69.0,-51.0,0.0,0.0
-69.0,-48.0,0.0,0.0
-69.0,-45.0,0.0,0.0
-69.0,-42.0,0.0,0.0
-69.0,-39.0,0.0,0.0
-69.0,-36.0,0.0,0.0
-69.0,-33.0,0.0,0.0
-69.0,-30.0,0.0,0.0
-69.0,-27.0,0.0,0.0
-69.0,-24.0,0.0,0.0
-69.0,-21.0,0.0,0.0
-69.0,-18.0,0.0,0.0
-69.0,-15.0,0.0,0.0
-69.0,-12.0,0.0,0.0
-69.0,-9.0,0.0,0.0
-69.0,-6.0,0.0,0.0
-69.0,-3.0,0.0,0.0
-69.0,0.0,0.0,0.0
-69.0,3.0,0.0,0.0
-69.0,6.0,0.0,0.0
-69.0,9.0,0.0,0.0
-69.0,12.0,0.0,0.0
-69.0,15.0,0.0,0.0
-69.0,18.0,0.0,0.0
-69.0,21.0,0.0,0.0
-69.0,24.0,0.0,0.0
-69.0,27.0,0.0,0.0
-69.0,30.0,0.0,0.0
-69.0,33.0,0.0,0.0
-69.0,36.0,0.0,0.0
-69.0,39.0,0.0,0.0
-69.0,42.0,0.0,0.0
-69.0,45.0,0.0,0.0
-69.0,48.0,0.0,0.0
-69.0,51.0,0.0,0.0
-69.0,54.0,0.0,0.0
-69.0,57.0,0.0,0.0
-69.0,60.0,0.0,0.0
-69.0,63.0,0.0,0.0
-69.0,66.0,0.0,0.0
-69.0,69.0,0.0,0.0
-69.0,72.0,0.0,0.0
-69.0,75.0,0.0,0.0
-69.0,78.0,0.0,0.0
-69.0,81.0,0.0,0.0
-69.0,84.0,0.0,0.0
-69.0,87.0,0.0,0.0
-69.0,90.0,0.0,0.0
-69.0,93.0,0.0,0.0
-69.0,96.0,0.0,0.0
-69.0,99.0,0.0,0.0
-69.0,102.0,0.0,0.0
-69.0,105.0,0.0,0.0
-69.0,108.0,0.0,0.0
-69.0,111.0,0.0,0.0
-69.0,114.0,0.0,0.0
-69.0,117.0,0.0,0.0
-69.0,120.0,0.0,0.0
-69.0,123.0,0.0,0.0
-69.0,126.0,0.0,0.0
-69.0,129.0,0.0,0.0
-69.0,132.0,0.0,0.0
-69.0,135.0,0.0,0.0
-69.0,138.0,0.0,0.0
-69.0,141.0,0.0,0.0
-69.0,144.0,0.0,0.0
-69.0,147.0,0.0,0.0
-69.0,150.0,0.0,0.0
-69.0,153.0,0.0,0.0
-69.0,156.0,0.0,0.0
-69.0,159.0,0.0,0.0
-69.0,162.0,0.0,0.0
-69.0,165.0,0.0,0.0
-69.0,168.0,0.0,0.0
-69.0,171.0,0.0,0.0
-69.0,174.0,0.0,0.0
-69.0,177.0,0.0,0.0
-69.0,180.0,0.0,0.0
-67.0,-180.0,0.0,0.0
-67.0,-177.0,0.0,0.0
-67.0,-174.0,0.0,0.0
-67.0,-171.0,0.0,0.0
-67.0,-168.0,0.0,0.0
-67.0,-165.0,0.0,0.0
-67.0,-162.0,0.0,0.0
-67.0,-159.0,0.0,0.0
-67.0,-156.0,0.0,0.0
-67.0,-153.0,0.0,0.0
-67.0,-150.0,0.0,0.0
-67.0,-147.0,0.0,0.0
-67.0,-144.0,0.0,0.0
-67.0,-141.0,0.0,0.0
-67.0,-138.0,0.0,0.0
-67.0,-135.0,0.0,0.0
-67.0,-132.0,0.0,0.0
-67.0,-129.0,0.0,0.0
-67.0,-126.0,0.0,0.0
-67.0,-123.0,0.0,0.0
-67.0,-120.0,0.0,0.0
-67.0,-117.0,0.0,0.0
-67.0,-114.0,0.0,0.0
-67.0,-111.0,0.0,0.0
-67.0,-108.0,0.0,0.0
-67.0,-105.0,0.0,0.0
-67.0,-102.0,0.0,0.0
-67.0,-99.0,0.0,0.0
-67.0,-96.0,0.0,0.0
-67.0,-93.0,0.0,0.0
-67.0,-90.0,0.0,0.0
-67.0,-87.0,0.0,0.0
-67.0,-84.0,0.0,0.0
-67.0,-81.0,0.0,0.0
-67.0,-78.0,0.0,0.0
-67.0,-75.0,0.0,0.0
-67.0,-72.0,0.0,0.0
-67.0,-69.0,0.0,0.0
-67.0,-66.0,0.0,0.0
-67.0,-63.0,0.0,0.0
-67.0,-60.0,0.0,0.0
-67.0,-57.0,0.0,0.0
-67.0,-54.0,0.0,0.0
-67.0,-51.0,0.0,0.0
-67.0,-48.0,0.0,0.0
-67.0,-45.0,0.0,0.0
-67.0,-42.0,0.0,0.0
-67.0,-39.0,0.0,0.0
-67.0,-36.0,0.0,0.0
-67.0,-33.0,0.0,0.0
-67.0,-30.0,0.0,0.0
-67.0,-27.0,0.0,0.0
-67.0,-24.0,0.0,0.0
-67.0,-21.0,0.0,0.0
-67.0,-18.0,0.0,0.0
-67.0,-15.0,0.0,0.0
-67.0,-12.0,0.0,0.0
-67.0,-9.0,0.0,0.0
-67.0,-6.0,0.0,0.0
-67.0,-3.0,0.0,0.0
-67.0,0.0,0.0,0.0
-67.0,3.0,0.0,0.0
-67.0,6.0,0.0,0.0
-67.0,9.0,0.0,0.0
-67.0,12.0,0.0,0.0
-67.0,15.0,0.0,0.0
-67.0,18.0,0.0,0.0
-67.0,21.0,0.0,0.0
-67.0,24.0,0.0,0.0
-67.0,27.0,0.0,0.0
-67.0,30.0,0.0,0.0
-67.0,33.0,0.0,0.0
-67.0,36.0,0.0,0.0
-67.0,39.0,0.0,0.0
-67.0,42.0,0.0,0.0
-67.0,45.0,0.0,0.0
-67.0,48.0,0.0,0.0
-67.0,51.0,0.0,0.0
-67.0,54.0,0.0,0.0
-67.0,57.0,0.0,0.0
-67.0,60.0,0.0,0.0
-67.0,63.0,0.0,0.0
-67.0,66.0,0.0,0.0
-67.0,69.0,0.0,0.0
-67.0,72.0,0.0,0.0
-67.0,75.0,0.0,0.0
-67.0,78.0,0.0,0.0
-67.0,81.0,0.0,0.0
-67.0,84.0,0.0,0.0
-67.0,87.0,0.0,0.0
-67.0,90.0,0.0,0.0
-67.0,93.0,0.0,0.0
-67.0,96.0,0.0,0.0
-67.0,99.0,0.0,0.0
-67.0,102.0,0.0,0.0
-67.0,105.0,0.0,0.0
-67.0,108.0,0.0,0.0
-67.0,111.0,0.0,0.0
-67.0,114.0,0.0,0.0
-67.0,117.0,0.0,0.0
-67.0,120.0,0.0,0.0
-67.0,123.0,0.0,0.0
-67.0,126.0,0.0,0.0
-67.0,129.0,0.0,0.0
-67.0,132.0,0.0,0.0
-67.0,135.0,0.0,0.0
-67.0,138.0,0.0,0.0
-67.0,141.0,0.0,0.0
-67.0,144.0,0.0,0.0
-67.0,147.0,0.0,0.0
-67.0,150.0,0.0,0.0
-67.0,153.0,0.0,0.0
-67.0,156.0,0.0,0.0
-67.0,159.0,0.0,0.0
-67.0,162.0,0.0,0.0
-67.0,165.0,0.0,0.0
-67.0,168.0,0.0,0.0
-67.0,171.0,0.0,0.0
-67.0,174.0,0.0,0.0
-67.0,177.0,0.0,0.0
-67.0,180.0,0.0,0.0
-65.0,-180.0,0.0,0.0
-65.0,-177.0,0.0,0.0
-65.0,-174.0,0.0,0.0
-65.0,-171.0,0.0,0.0
-65.0,-168.0,0.0,0.0
-65.0,-165.0,0.0,0.0
-65.0,-162.0,0.0,0.0
-65.0,-159.0,0.0,0.0
-65.0,-156.0,0.0,0.0
-65.0,-153.0,0.0,0.0
-65.0,-150.0,0.0,0.0
-65.0,-147.0,0.0,0.0
-65.0,-144.0,0.0,0.0
-65.0,-141.0,0.0,0.0
-65.0,-138.0,0.0,0.0
-65.0,-135.0,0.0,0.0
-65.0,-132.0,0.0,0.0
-65.0,-129.0,0.0,0.0
-65.0,-126.0,0.0,0.0
-65.0,-123.0,0.0,0.0
-65.0,-120.0,0.0,0.0
-65.0,-117.0,0.0,0.0
-65.0,-114.0,0.0,0.0
-65.0,-111.0,0.0,0.0
-65.0,-108.0,0.0,0.0
-65.0,-105.0,0.0,0.0
-65.0,-102.0,0.0,0.0
-65.0,-99.0,0.0,0.0
-65.0,-96.0,0.0,0.0
-65.0,-93.0,0.0,0.0
-65.0,-90.0,0.0,0.0
-65.0,-87.0,0.0,0.0
-65.0,-84.0,0.0,0.0
-65.0,-81.0,0.0,0.0
-65.0,-78.0,0.0,0.0
-65.0,-75.0,0.0,0.0
-65.0,-72.0,0.0,0.0
-65.0,-69.0,0.0,0.0
-65.0,-66.0,0.0,0.0
-65.0,-63.0,0.0,0.0
-65.0,-60.0,0.0,0.0
-65.0,-57.0,0.0,0.0
-65.0,-54.0,0.0,0.0
-65.0,-51.0,0.0,0.0
-65.0,-48.0,0.0,0.0
-65.0,-45.0,0.0,0.0
-65.0,-42.0,0.0,0.0
-65.0,-39.0,0.0,0.0
-65.0,-36.0,0.0,0.0
-65.0,-33.0,0.0,0.0
-65.0,-30.0,0.0,0.0
-65.0,-27.0,0.0,0.0
-65.0,-24.0,0.0,0.0
-65.0,-21.0,0.0,0.0
-65.0,-18.0,0.0,0.0
-65.0,-15.0,0.0,0.0
-65.0,-12.0,0.0,0.0
-65.0,-9.0,0.0,0.0
-65.0,-6.0,0.0,0.0
-65.0,-3.0,0.0,0.0
-65.0,0.0,0.0,0.0
-65.0,3.0,0.0,0.0
-65.0,6.0,0.0,0.0
-65.0,9.0,0.0,0.0
-65.0,12.0,0.0,0.0
-65.0,15.0,0.0,0.0
-65.0,18.0,0.0,0.0
-65.0,21.0,0.0,0.0
-65.0,24.0,0.0,0.0
-65.0,27.0,0.0,0.0
-65.0,30.0,0.0,0.0
-65.0,33.0,0.0,0.0
-65.0,36.0,0.0,0.0
-65.0,39.0,0.0,0.0
-65.0,42.0,0.0,0.0
-65.0,45.0,0.0,0.0
-65.0,48.0,0.0,0.0
-65.0,51.0,0.0,0.0
-65.0,54.0,0.0,0.0
-65.0,57.0,0.0,0.0
-65.0,60.0,0.0,0.0
-65.0,63.0,0.0,0.0
-65.0,66.0,0.0,0.0
-65.0,69.0,0.0,0.0
-65.0,72.0,0.0,0.0
-65.0,75.0,0.0,0.0
-65.0,78.0,0.0,0.0
-65.0,81.0,0.0,0.0
-65.0,84.0,0.0,0.0
-65.0,87.0,0.0,0.0
-65.0,90.0,0.0,0.0
-65.0,93.0,0.0,0.0
-65.0,96.0,0.0,0.0
-65.0,99.0,0.0,0.0
-65.0,102.0,0.0,0.0
-65.0,105.0,0.0,0.0
-65.0,108.0,0.0,0.0
-65.0,111.0,0.0,0.0
-65.0,114.0,0.0,0.0
-65.0,117.0,0.0,0.0
-65.0,120.0,0.0,0.0
-65.0,123.0,0.0,0.0
-65.0,126.0,0.0,0.0
-65.0,129.0,0.0,0.0
-65.0,132.0,0.0,0.0
-65.0,135.0,0.0,0.0
-65.0,138.0,0.0,0.0
-65.0,141.0,0.0,0.0
-65.0,144.0,0.0,0.0
-65.0,147.0,0.0,0.0
-65.0,150.0,0.0,0.0
-65.0,153.0,0.0,0.0
-65.0,156.0,0.0,0.0
-65.0,159.0,0.0,0.0
-65.0,162.0,0.0,0.0
-65.0,165.0,0.0,0.0
-65.0,168.0,0.0,0.0
-65.0,171.0,0.0,0.0
-65.0,174.0,0.0,0.0
-65.0,177.0,0.0,0.0
-65.0,180.0,0.0,0.0
-63.0,-180.0,0.0,0.0
-63.0,-177.0,0.0,0.0
-63.0,-174.0,0.0,0.0
-63.0,-171.0,0.0,0.0
-63.0,-168.0,0.0,0.0
-63.0,-165.0,0.0,0.0
-63.0,-162.0,0.0,0.0
-63.0,-159.0,0.0,0.0
-63.0,-156.0,0.0,0.0
-63.0,-153.0,0.0,0.0
-63.0,-150.0,0.0,0.0
-63.0,-147.0,0.0,0.0
-63.0,-144.0,0.0,0.0
-63.0,-141.0,0.0,0.0
